2.29,10.73707194
2.3,10.77353734
2.31,10.81002136
2.32,10.84652384
2.33,10.88304462
2.34,10.91958354
2.35,10.95614047
2.36,10.99271524
2.37,11.02930771
2.38,11.06591774
2.39,11.10254517
2.4,11.13918987
2.41,11.1758517
2.42,11.21253052
2.43,11.24922618
2.44,11.28593855
2.45,11.32266751
2.46,11.3594129
2.47,11.39617461
2.48,11.43295249
2.49,11.46974643
2.5,11.5065563
2.51,11.54338196
2.52,11.5802233
2.53,11.61708018
2.54,11.65395249
2.55,11.69084011
2.56,11.72774292
2.57,11.7646608
2.58,11.80159363
2.59,11.83854129
2.6,11.87550368
2.61,11.91248068
2.62,11.94947217
2.63,11.98647805
2.64,12.02349821
2.65,12.06053253
2.66,12.09758091
2.67,12.13464325
2.68,12.17171944
2.69,12.20880937
2.7,12.24591294
2.71,12.28303006
2.72,12.32016061
2.73,12.3573045
2.74,12.39446164
2.75,12.43163191
2.76,12.46881523
2.77,12.5060115
2.78,12.54322063
2.79,12.58044251
2.8,12.61767707
2.81,12.6549242
2.82,12.69218382
2.83,12.72945583
2.84,12.76674015
2.85,12.80403668
2.86,12.84134534
2.87,12.87866605
2.88,12.91599872
2.89,12.95334325
2.9,12.99069958
2.91,13.0280676
2.92,13.06544726
2.93,13.10283845
2.94,13.1402411
2.95,13.17765513
2.96,13.21508046
2.97,13.25251701
2.98,13.28996471
2.99,13.32742347
3,13.36489322
3.01,13.40237389
3.02,13.43986539
3.03,13.47736766
3.04,13.51488063
3.05,13.55240421
3.06,13.58993834
3.07,13.62748294
3.08,13.66503795
3.09,13.7026033
3.1,13.7401789
3.11,13.77776471
3.12,13.81536064
3.13,13.85296663
3.14,13.89058262
3.15,13.92820853
3.16,13.9658443
3.17,14.00348987
3.18,14.04114518
3.19,14.07881014
3.2,14.11648472
3.21,14.15416883
3.22,14.19186242
3.23,14.22956543
3.24,14.2672778
3.25,14.30499946
3.26,14.34273036
3.27,14.38047044
3.28,14.41821963
3.29,14.45597788
3.3,14.49374513
3.31,14.53152132
3.32,14.5693064
3.33,14.60710031
3.34,14.64490299
3.35,14.68271439
3.36,14.72053446
3.37,14.75836313
3.38,14.79620036
3.39,14.83404609
3.4,14.87190027
3.41,14.90976284
3.42,14.94763376
3.43,14.98551297
3.44,15.02340042
3.45,15.06129606
3.46,15.09919983
3.47,15.1371117
3.48,15.17503161
3.49,15.2129595
3.5,15.25089534
3.51,15.28883907
3.52,15.32679065
3.53,15.36475002
3.54,15.40271715
3.55,15.44069197
3.56,15.47867446
3.57,15.51666456
3.58,15.55466222
3.59,15.5926674
3.6,15.63068006
3.61,15.66870015
3.62,15.70672763
3.63,15.74476245
3.64,15.78280457
3.65,15.82085394
3.66,15.85891054
3.67,15.8969743
3.68,15.93504519
3.69,15.97312317
3.7,16.0112082
3.71,16.04930024
3.72,16.08739923
3.73,16.12550516
3.74,16.16361797
3.75,16.20173762
3.76,16.23986408
3.77,16.2779973
3.78,16.31613726
3.79,16.3542839
3.8,16.39243719
3.81,16.4305971
3.82,16.46876358
3.83,16.5069366
3.84,16.54511612
3.85,16.58330211
3.86,16.62149452
3.87,16.65969333
3.88,16.69789849
3.89,16.73610997
3.9,16.77432774
3.91,16.81255176
3.92,16.85078199
3.93,16.88901841
3.94,16.92726097
3.95,16.96550964
3.96,17.0037644
3.97,17.04202519
3.98,17.080292
3.99,17.1185648
4,17.15684353
4.01,17.19512818
4.02,17.23341872
4.03,17.2717151
4.04,17.3100173
4.05,17.34832529
4.06,17.38663903
4.07,17.4249585
4.08,17.46328366
4.09,17.50161448
4.1,17.53995094
4.11,17.578293
4.12,17.61664063
4.13,17.6549938
4.14,17.69335249
4.15,17.73171666
4.16,17.77008629
4.17,17.80846134
4.18,17.84684179
4.19,17.88522761
4.2,17.92361878
4.21,17.96201525
4.22,18.00041701
4.23,18.03882402
4.24,18.07723627
4.25,18.11565372
4.26,18.15407635
4.27,18.19250412
4.28,18.23093702
4.29,18.26937501
4.3,18.30781807
4.31,18.34626618
4.32,18.3847193
4.33,18.42317742
4.34,18.4616405
4.35,18.50010852
4.36,18.53858146
4.37,18.57705929
4.38,18.61554199
4.39,18.65402953
4.4,18.69252188
4.41,18.73101903
4.42,18.76952095
4.43,18.80802761
4.44,18.84653899
4.45,18.88505507
4.46,18.92357582
4.47,18.96210122
4.48,19.00063125
4.49,19.03916589
4.5,19.0777051
4.51,19.11624888
4.52,19.15479719
4.53,19.19335001
4.54,19.23190733
4.55,19.27046911
4.56,19.30903535
4.57,19.34760601
4.58,19.38618107
4.59,19.42476051
4.6,19.46334432
4.61,19.50193247
4.62,19.54052493
4.63,19.5791217
4.64,19.61772274
4.65,19.65632804
4.66,19.69493757
4.67,19.73355132
4.68,19.77216927
4.69,19.81079139
4.7,19.84941766
4.71,19.88804807
4.72,19.9266826
4.73,19.96532123
4.74,20.00396393
4.75,20.04261069
4.76,20.08126148
4.77,20.1199163
4.78,20.15857512
4.79,20.19723791
4.8,20.23590467
4.81,20.27457538
4.82,20.31325001
4.83,20.35192855
4.84,20.39061097
4.85,20.42929727
4.86,20.46798742
4.87,20.50668141
4.88,20.54537921
4.89,20.58408082
4.9,20.6227862
4.91,20.66149535
4.92,20.70020825
4.93,20.73892488
4.94,20.77764522
4.95,20.81636926
4.96,20.85509697
4.97,20.89382835
4.98,20.93256337
4.99,20.97130203
5,21.01004429
5.01,21.04879016
5.02,21.0875396
5.03,21.1262926
5.04,21.16504916
5.05,21.20380924
5.06,21.24257285
5.07,21.28133995
5.08,21.32011053
5.09,21.35888459
5.1,21.3976621
5.11,21.43644304
5.12,21.47522741
5.13,21.51401519
5.14,21.55280636
5.15,21.59160091
5.16,21.63039882
5.17,21.66920007
5.18,21.70800466
5.19,21.74681257
5.2,21.78562378
5.21,21.82443828
5.22,21.86325606
5.23,21.90207709
5.24,21.94090138
5.25,21.97972889
5.26,22.01855962
5.27,22.05739356
5.28,22.09623069
5.29,22.13507099
5.3,22.17391446
5.31,22.21276107
5.32,22.25161082
5.33,22.2904637
5.34,22.32931968
5.35,22.36817875
5.36,22.40704091
5.37,22.44590614
5.38,22.48477442
5.39,22.52364575
5.4,22.5625201
5.41,22.60139748
5.42,22.64027785
5.43,22.67916122
5.44,22.71804757
5.45,22.75693688
5.46,22.79582915
5.47,22.83472436
5.48,22.8736225
5.49,22.91252355
5.5,22.95142751
5.51,22.99033437
5.52,23.0292441
5.53,23.0681567
5.54,23.10707216
5.55,23.14599046
5.56,23.18491159
5.57,23.22383555
5.58,23.26276231
5.59,23.30169187
5.6,23.34062422
5.61,23.37955935
5.62,23.41849723
5.63,23.45743787
5.64,23.49638125
5.65,23.53532736
5.66,23.57427619
5.67,23.61322772
5.68,23.65218196
5.69,23.69113887
5.7,23.73009846
5.71,23.76906072
5.72,23.80802563
5.73,23.84699318
5.74,23.88596336
5.75,23.92493616
5.76,23.96391157
5.77,24.00288959
5.78,24.04187019
5.79,24.08085337
5.8,24.11983912
5.81,24.15882743
5.82,24.19781829
5.83,24.23681168
5.84,24.2758076
5.85,24.31480604
5.86,24.35380699
5.87,24.39281044
5.88,24.43181638
5.89,24.47082479
5.9,24.50983567
5.91,24.54884901
5.92,24.5878648
5.93,24.62688304
5.94,24.6659037
5.95,24.70492678
5.96,24.74395227
5.97,24.78298017
5.98,24.82201045
5.99,24.86104312
6,24.90007817
6.01,24.93911557
6.02,24.97815534
6.03,25.01719745
6.04,25.0562419
6.05,25.09528867
6.06,25.13433777
6.07,25.17338918
6.08,25.21244288
6.09,25.25149888
6.1,25.29055717
6.11,25.32961773
6.12,25.36868056
6.13,25.40774564
6.14,25.44681297
6.15,25.48588255
6.16,25.52495436
6.17,25.56402839
6.18,25.60310463
6.19,25.64218309
6.2,25.68126374
6.21,25.72034658
6.22,25.75943161
6.23,25.79851881
6.24,25.83760817
6.25,25.87669969
6.26,25.91579337
6.27,25.95488918
6.28,25.99398713
6.29,26.0330872
6.3,26.07218939
6.31,26.11129369
6.32,26.15040009
6.33,26.18950859
6.34,26.22861917
6.35,26.26773184
6.36,26.30684657
6.37,26.34596337
6.38,26.38508222
6.39,26.42420312
6.4,26.46332607
6.41,26.50245104
6.42,26.54157804
6.43,26.58070706
6.44,26.61983809
6.45,26.65897113
6.46,26.69810616
6.47,26.73724318
6.48,26.77638218
6.49,26.81552316
6.5,26.85466611
6.51,26.89381101
6.52,26.93295787
6.53,26.97210668
6.54,27.01125742
6.55,27.0504101
6.56,27.0895647
6.57,27.12872123
6.58,27.16787966
6.59,27.20704
6.6,27.24620223
6.61,27.28536636
6.62,27.32453237
6.63,27.36370026
6.64,27.40287003
6.65,27.44204165
6.66,27.48121514
6.67,27.52039047
6.68,27.55956765
6.69,27.59874667
6.7,27.63792752
6.71,27.67711019
6.72,27.71629469
6.73,27.755481
6.74,27.79466911
6.75,27.83385902
6.76,27.87305073
6.77,27.91224422
6.78,27.9514395
6.79,27.99063654
6.8,28.02983536
6.81,28.06903594
6.82,28.10823828
6.83,28.14744237
6.84,28.1866482
6.85,28.22585577
6.86,28.26506507
6.87,28.3042761
6.88,28.34348885
6.89,28.38270331
6.9,28.42191948
6.91,28.46113735
6.92,28.50035692
6.93,28.53957819
6.94,28.57880113
6.95,28.61802576
6.96,28.65725206
6.97,28.69648002
6.98,28.73570965
6.99,28.77494094
7,28.81417388
7.01,28.85340846
7.02,28.89264468
7.03,28.93188254
7.04,28.97112203
7.05,29.01036313
7.06,29.04960586
7.07,29.0888502
7.08,29.12809615
7.09,29.16734369
7.1,29.20659284
7.11,29.24584357
7.12,29.28509589
7.13,29.32434979
7.14,29.36360527
7.15,29.40286231
7.16,29.44212092
7.17,29.48138109
7.18,29.52064281
7.19,29.55990609
7.2,29.5991709
7.21,29.63843726
7.22,29.67770514
7.23,29.71697456
7.24,29.7562455
7.25,29.79551796
7.26,29.83479193
7.27,29.87406741
7.28,29.91334439
7.29,29.95262288
7.3,29.99190285
7.31,30.03118432
7.32,30.07046727
7.33,30.1097517
7.34,30.1490376
7.35,30.18832497
7.36,30.22761381
7.37,30.26690411
7.38,30.30619586
7.39,30.34548907
7.4,30.38478372
7.41,30.42407981
7.42,30.46337733
7.43,30.50267629
7.44,30.54197668
7.45,30.58127849
7.46,30.62058172
7.47,30.65988636
7.48,30.69919241
7.49,30.73849987
7.5,30.77780872
7.51,30.81711897
7.52,30.85643062
7.53,30.89574364
7.54,30.93505806
7.55,30.97437385
7.56,31.01369101
7.57,31.05300954
7.58,31.09232944
7.59,31.1316507
7.6,31.17097331
7.61,31.21029728
7.62,31.24962259
7.63,31.28894925
7.64,31.32827725
7.65,31.36760658
7.66,31.40693724
7.67,31.44626924
7.68,31.48560255
7.69,31.52493718
7.7,31.56427313
7.71,31.60361038
7.72,31.64294894
7.73,31.68228881
7.74,31.72162997
7.75,31.76097243
7.76,31.80031617
7.77,31.83966121
7.78,31.87900752
7.79,31.91835511
7.8,31.95770398
7.81,31.99705412
7.82,32.03640552
7.83,32.07575819
7.84,32.11511211
7.85,32.15446729
7.86,32.19382372
7.87,32.2331814
7.88,32.27254032
7.89,32.31190048
7.9,32.35126188
7.91,32.39062451
7.92,32.42998836
7.93,32.46935344
7.94,32.50871974
7.95,32.54808726
7.96,32.58745599
7.97,32.62682593
7.98,32.66619708
7.99,32.70556943
8,32.74494297
8.01,32.78431772
8.02,32.82369365
8.03,32.86307077
8.04,32.90244908
8.05,32.94182857
8.06,32.98120923
8.07,33.02059107
8.08,33.05997408
8.09,33.09935825
8.1,33.13874359
8.11,33.17813009
8.12,33.21751774
8.13,33.25690655
8.14,33.29629651
8.15,33.33568761
8.16,33.37507985
8.17,33.41447324
8.18,33.45386776
8.19,33.49326341
8.2,33.53266019
8.21,33.5720581
8.22,33.61145713
8.23,33.65085728
8.24,33.69025854
8.25,33.72966092
8.26,33.76906441
8.27,33.808469
8.28,33.8478747
8.29,33.88728149
8.3,33.92668939
8.31,33.96609837
8.32,34.00550845
8.33,34.04491961
8.34,34.08433185
8.35,34.12374518
8.36,34.16315959
8.37,34.20257506
8.38,34.24199161
8.39,34.28140923
8.4,34.32082792
8.41,34.36024766
8.42,34.39966846
8.43,34.43909032
8.44,34.47851324
8.45,34.5179372
8.46,34.55736221
8.47,34.59678826
8.48,34.63621535
8.49,34.67564348
8.5,34.71507265
8.51,34.75450285
8.52,34.79393408
8.53,34.83336633
8.54,34.8727996
8.55,34.9122339
8.56,34.95166921
8.57,34.99110554
8.58,35.03054288
8.59,35.06998123
8.6,35.10942058
8.61,35.14886094
8.62,35.18830229
8.63,35.22774465
8.64,35.267188
8.65,35.30663234
8.66,35.34607767
8.67,35.38552398
8.68,35.42497128
8.69,35.46441956
8.7,35.50386881
8.71,35.54331905
8.72,35.58277025
8.73,35.62222242
8.74,35.66167556
8.75,35.70112967
8.76,35.74058474
8.77,35.78004076
8.78,35.81949774
8.79,35.85895568
8.8,35.89841457
8.81,35.9378744
8.82,35.97733518
8.83,36.0167969
8.84,36.05625957
8.85,36.09572317
8.86,36.1351877
8.87,36.17465317
8.88,36.21411957
8.89,36.2535869
8.9,36.29305515
8.91,36.33252433
8.92,36.37199442
8.93,36.41146543
8.94,36.45093736
8.95,36.4904102
8.96,36.52988395
8.97,36.56935861
8.98,36.60883417
8.99,36.64831063
9,36.687788
9.01,36.72726626
9.02,36.76674542
9.03,36.80622547
9.04,36.84570641
9.05,36.88518824
9.06,36.92467095
9.07,36.96415455
9.08,37.00363903
9.09,37.04312438
9.1,37.08261062
9.11,37.12209772
9.12,37.1615857
9.13,37.20107455
9.14,37.24056426
9.15,37.28005484
9.16,37.31954628
9.17,37.35903858
9.18,37.39853173
9.19,37.43802574
9.2,37.47752061
9.21,37.51701633
9.22,37.55651289
9.23,37.5960103
9.24,37.63550855
9.25,37.67500765
9.26,37.71450758
9.27,37.75400836
9.28,37.79350996
9.29,37.8330124
9.3,37.87251567
9.31,37.91201977
9.32,37.95152469
9.33,37.99103044
9.34,38.03053701
9.35,38.0700444
9.36,38.10955261
9.37,38.14906164
9.38,38.18857147
9.39,38.22808212
9.4,38.26759358
9.41,38.30710584
9.42,38.34661891
9.43,38.38613278
9.44,38.42564745
9.45,38.46516292
9.46,38.50467919
9.47,38.54419625
9.48,38.5837141
9.49,38.62323274
9.5,38.66275217
9.51,38.70227239
9.52,38.74179339
9.53,38.78131518
9.54,38.82083774
9.55,38.86036108
9.56,38.8998852
9.57,38.93941009
9.58,38.97893576
9.59,39.01846219
9.6,39.05798939
9.61,39.09751736
9.62,39.13704609
9.63,39.17657559
9.64,39.21610584
9.65,39.25563686
9.66,39.29516863
9.67,39.33470115
9.68,39.37423443
9.69,39.41376846
9.7,39.45330323
9.71,39.49283876
9.72,39.53237503
9.73,39.57191204
9.74,39.61144979
9.75,39.65098828
9.76,39.69052751
9.77,39.73006747
9.78,39.76960817
9.79,39.8091496
9.8,39.84869176
9.81,39.88823465
9.82,39.92777827
9.83,39.96732261
9.84,40.00686767
9.85,40.04641345
9.86,40.08595995
9.87,40.12550717
9.88,40.16505511
9.89,40.20460376
9.9,40.24415312
9.91,40.28370319
9.92,40.32325397
9.93,40.36280545
9.94,40.40235764
9.95,40.44191054
9.96,40.48146413
9.97,40.52101843
9.98,40.56057342
9.99,40.60012911
10,40.63968549
10.01,40.67924257
10.02,40.71880033
10.03,40.75835879
10.04,40.79791794
10.05,40.83747776
10.06,40.87703828
10.07,40.91659948
10.08,40.95616135
10.09,40.99572391
10.1,41.03528714
10.11,41.07485105
10.12,41.11441564
10.13,41.1539809
10.14,41.19354682
10.15,41.23311342
10.16,41.27268069
10.17,41.31224862
10.18,41.35181721
10.19,41.39138647
10.2,41.43095639
10.21,41.47052697
10.22,41.5100982
10.23,41.5496701
10.24,41.58924265
10.25,41.62881585
10.26,41.6683897
10.27,41.7079642
10.28,41.74753935
10.29,41.78711515
10.3,41.8266916
10.31,41.86626868
10.32,41.90584641
10.33,41.94542478
10.34,41.98500379
10.35,42.02458344
10.36,42.06416373
10.37,42.10374464
10.38,42.1433262
10.39,42.18290838
10.4,42.22249119
10.41,42.26207463
10.42,42.3016587
10.43,42.3412434
10.44,42.38082871
10.45,42.42041465
10.46,42.46000122
10.47,42.4995884
10.48,42.5391762
10.49,42.57876461
10.5,42.61835365
10.51,42.65794329
10.52,42.69753355
10.53,42.73712442
10.54,42.7767159
10.55,42.81630798
10.56,42.85590068
10.57,42.89549397
10.58,42.93508788
10.59,42.97468238
10.6,43.01427748
10.61,43.05387319
10.62,43.09346949
10.63,43.13306639
10.64,43.17266389
10.65,43.21226197
10.66,43.25186065
10.67,43.29145993
10.68,43.33105979
10.69,43.37066024
10.7,43.41026128
10.71,43.4498629
10.72,43.48946511
10.73,43.5290679
10.74,43.56867127
10.75,43.60827522
10.76,43.64787975
10.77,43.68748486
10.78,43.72709054
10.79,43.7666968
10.8,43.80630364
10.81,43.84591104
10.82,43.88551902
10.83,43.92512756
10.84,43.96473668
10.85,44.00434636
10.86,44.04395661
10.87,44.08356742
10.88,44.12317879
10.89,44.16279073
10.9,44.20240322
10.91,44.24201628
10.92,44.28162989
10.93,44.32124406
10.94,44.36085879
10.95,44.40047407
10.96,44.4400899
10.97,44.47970629
10.98,44.51932322
10.99,44.5589407
11,44.59855874
11.01,44.63817731
11.02,44.67779644
11.03,44.71741611
11.04,44.75703632
11.05,44.79665707
11.06,44.83627836
11.07,44.87590019
11.08,44.91552256
11.09,44.95514547
11.1,44.99476891
11.11,45.03439289
11.12,45.0740174
11.13,45.11364244
11.14,45.15326802
11.15,45.19289412
11.16,45.23252075
11.17,45.27214791
11.18,45.31177559
11.19,45.3514038
11.2,45.39103253
11.21,45.43066179
11.22,45.47029157
11.23,45.50992186
11.24,45.54955268
11.25,45.58918401
11.26,45.62881586
11.27,45.66844823
11.28,45.70808111
11.29,45.74771451
11.3,45.78734841
11.31,45.82698283
11.32,45.86661776
11.33,45.90625319
11.34,45.94588914
11.35,45.98552559
11.36,46.02516254
11.37,46.0648
11.38,46.10443797
11.39,46.14407643
11.4,46.1837154
11.41,46.22335486
11.42,46.26299483
11.43,46.30263529
11.44,46.34227625
11.45,46.3819177
11.46,46.42155965
11.47,46.4612021
11.48,46.50084503
11.49,46.54048846
11.5,46.58013237
11.51,46.61977678
11.52,46.65942167
11.53,46.69906705
11.54,46.73871292
11.55,46.77835927
11.56,46.8180061
11.57,46.85765342
11.58,46.89730122
11.59,46.9369495
11.6,46.97659826
11.61,47.0162475
11.62,47.05589721
11.63,47.0955474
11.64,47.13519807
11.65,47.17484921
11.66,47.21450083
11.67,47.25415292
11.68,47.29380547
11.69,47.3334585
11.7,47.373112
11.71,47.41276597
11.72,47.4524204
11.73,47.4920753
11.74,47.53173067
11.75,47.5713865
11.76,47.61104279
11.77,47.65069955
11.78,47.69035677
11.79,47.73001444
11.8,47.76967258
11.81,47.80933118
11.82,47.84899023
11.83,47.88864974
11.84,47.9283097
11.85,47.96797012
11.86,48.007631
11.87,48.04729232
11.88,48.0869541
11.89,48.12661633
11.9,48.16627901
11.91,48.20594213
11.92,48.24560571
11.93,48.28526973
11.94,48.3249342
11.95,48.36459911
11.96,48.40426446
11.97,48.44393026
11.98,48.48359651
11.99,48.52326319
12,48.56293031
12.01,48.60259788
12.02,48.64226588
12.03,48.68193432
12.04,48.72160319
12.05,48.7612725
12.06,48.80094225
12.07,48.84061243
12.08,48.88028304
12.09,48.91995409
12.1,48.95962556
12.11,48.99929747
12.12,49.03896981
12.13,49.07864257
12.14,49.11831576
12.15,49.15798938
12.16,49.19766343
12.17,49.2373379
12.18,49.27701279
12.19,49.31668811
12.2,49.35636385
12.21,49.39604001
12.22,49.4357166
12.23,49.4753936
12.24,49.51507102
12.25,49.55474886
12.26,49.59442711
12.27,49.63410579
12.28,49.67378487
12.29,49.71346438
12.3,49.75314429
12.31,49.79282462
12.32,49.83250536
12.33,49.87218651
12.34,49.91186808
12.35,49.95155005
12.36,49.99123243
12.37,50.03091522
12.38,50.07059841
12.39,50.11028202
12.4,50.14996602
12.41,50.18965043
12.42,50.22933525
12.43,50.26902047
12.44,50.30870609
12.45,50.34839211
12.46,50.38807853
12.47,50.42776536
12.48,50.46745258
12.49,50.50714019
12.5,50.54682821
12.51,50.58651662
12.52,50.62620543
12.53,50.66589463
12.54,50.70558423
12.55,50.74527422
12.56,50.7849646
12.57,50.82465538
12.58,50.86434654
12.59,50.9040381
12.6,50.94373004
12.61,50.98342237
12.62,51.02311509
12.63,51.0628082
12.64,51.10250169
12.65,51.14219557
12.66,51.18188984
12.67,51.22158448
12.68,51.26127951
12.69,51.30097493
12.7,51.34067072
12.71,51.3803669
12.72,51.42006345
12.73,51.45976039
12.74,51.4994577
12.75,51.53915539
12.76,51.57885346
12.77,51.6185519
12.78,51.65825072
12.79,51.69794992
12.8,51.73764948
12.81,51.77734943
12.82,51.81704974
12.83,51.85675043
12.84,51.89645148
12.85,51.93615291
12.86,51.97585471
12.87,52.01555687
12.88,52.05525941
12.89,52.09496231
12.9,52.13466558
12.91,52.17436921
12.92,52.21407321
12.93,52.25377758
12.94,52.2934823
12.95,52.3331874
12.96,52.37289285
12.97,52.41259867
12.98,52.45230484
12.99,52.49201138
13,52.53171827
13.01,52.57142553
13.02,52.61113314
13.03,52.65084111
13.04,52.69054944
13.05,52.73025813
13.06,52.76996717
13.07,52.80967656
13.08,52.84938631
13.09,52.88909641
13.1,52.92880686
13.11,52.96851767
13.12,53.00822883
13.13,53.04794033
13.14,53.08765219
13.15,53.1273644
13.16,53.16707696
13.17,53.20678986
13.18,53.24650311
13.19,53.28621671
13.2,53.32593065
13.21,53.36564494
13.22,53.40535957
13.23,53.44507455
13.24,53.48478987
13.25,53.52450553
13.26,53.56422154
13.27,53.60393788
13.28,53.64365457
13.29,53.6833716
13.3,53.72308897
13.31,53.76280667
13.32,53.80252471
13.33,53.84224309
13.34,53.88196181
13.35,53.92168086
13.36,53.96140025
13.37,54.00111998
13.38,54.04084003
13.39,54.08056042
13.4,54.12028115
13.41,54.16000221
13.42,54.19972359
13.43,54.23944531
13.44,54.27916736
13.45,54.31888974
13.46,54.35861245
13.47,54.39833549
13.48,54.43805885
13.49,54.47778254
13.5,54.51750656
13.51,54.55723091
13.52,54.59695558
13.53,54.63668057
13.54,54.67640589
13.55,54.71613153
13.56,54.7558575
13.57,54.79558379
13.58,54.8353104
13.59,54.87503733
13.6,54.91476458
13.61,54.95449215
13.62,54.99422004
13.63,55.03394825
13.64,55.07367678
13.65,55.11340563
13.66,55.15313479
13.67,55.19286427
13.68,55.23259407
13.69,55.27232418
13.7,55.3120546
13.71,55.35178534
13.72,55.39151639
13.73,55.43124776
13.74,55.47097943
13.75,55.51071142
13.76,55.55044372
13.77,55.59017633
13.78,55.62990926
13.79,55.66964249
13.8,55.70937603
13.81,55.74910987
13.82,55.78884403
13.83,55.82857849
13.84,55.86831326
13.85,55.90804833
13.86,55.94778371
13.87,55.9875194
13.88,56.02725539
13.89,56.06699168
13.9,56.10672828
13.91,56.14646518
13.92,56.18620238
13.93,56.22593988
13.94,56.26567769
13.95,56.30541579
13.96,56.34515419
13.97,56.3848929
13.98,56.4246319
13.99,56.4643712
14,56.5041108
14.01,56.54385069
14.02,56.58359088
14.03,56.62333137
14.04,56.66307216
14.05,56.70281323
14.06,56.74255461
14.07,56.78229627
14.08,56.82203823
14.09,56.86178049
14.1,56.90152303
14.11,56.94126587
14.12,56.981009
14.13,57.02075242
14.14,57.06049613
14.15,57.10024012
14.16,57.13998441
14.17,57.17972899
14.18,57.21947385
14.19,57.25921901
14.2,57.29896445
14.21,57.33871017
14.22,57.37845618
14.23,57.41820248
14.24,57.45794906
14.25,57.49769593
14.26,57.53744308
14.27,57.57719052
14.28,57.61693823
14.29,57.65668623
14.3,57.69643452
14.31,57.73618308
14.32,57.77593192
14.33,57.81568105
14.34,57.85543045
14.35,57.89518014
14.36,57.9349301
14.37,57.97468034
14.38,58.01443086
14.39,58.05418166
14.4,58.09393273
14.41,58.13368408
14.42,58.17343571
14.43,58.21318761
14.44,58.25293979
14.45,58.29269224
14.46,58.33244496
14.47,58.37219796
14.48,58.41195124
14.49,58.45170478
14.5,58.4914586
14.51,58.53121268
14.52,58.57096704
14.53,58.61072167
14.54,58.65047657
14.55,58.69023174
14.56,58.72998718
14.57,58.76974289
14.58,58.80949887
14.59,58.84925511
14.6,58.88901162
14.61,58.9287684
14.62,58.96852544
14.63,59.00828276
14.64,59.04804033
14.65,59.08779817
14.66,59.12755628
14.67,59.16731465
14.68,59.20707328
14.69,59.24683218
14.7,59.28659133
14.71,59.32635076
14.72,59.36611044
14.73,59.40587038
14.74,59.44563059
14.75,59.48539105
14.76,59.52515178
14.77,59.56491276
14.78,59.60467401
14.79,59.64443551
14.8,59.68419727
14.81,59.72395929
14.82,59.76372156
14.83,59.8034841
14.84,59.84324688
14.85,59.88300993
14.86,59.92277323
14.87,59.96253678
14.88,60.00230059
14.89,60.04206466
14.9,60.08182897
14.91,60.12159354
14.92,60.16135837
14.93,60.20112344
14.94,60.24088877
14.95,60.28065435
14.96,60.32042018
14.97,60.36018626
14.98,60.39995259
14.99,60.43971918
15,60.47948601
15.01,60.51925309
15.02,60.55902041
15.03,60.59878799
